admission_grade,displaced,educational_special_needs,debtor,tuition_fees_up_to_date,gender,scholarship_holder,age_at_enrollment,international,unemployment_rate,inflation_rate,gdp,target
118.4,0,0,0,1,1,0,18,0,7.6,2.6,0.32,Dropout
116.2,0,0,0,1,1,0,24,0,11.1,0.6,2.02,Dropout
123,0,0,0,1,1,1,28,0,9.4,-0.8,-3.12,Enrolled
113.5,1,0,0,1,0,1,19,0,12.4,0.5,1.79,Graduate
125,0,0,0,1,0,0,28,0,11.1,0.6,2.02,Enrolled
134.8,1,0,0,1,0,0,18,0,7.6,2.6,0.32,Dropout
149.9,1,0,0,0,0,0,19,0,16.2,0.3,-0.92,Graduate
119.8,1,0,0,1,0,1,19,0,9.4,-0.8,-3.12,Graduate
125,1,0,0,1,0,0,21,0,10.8,1.4,1.74,Graduate
135.1,1,0,1,1,0,0,18,0,13.9,-0.3,0.79,Dropout
138.3,1,0,0,1,0,0,19,0,9.4,-0.8,-3.12,Graduate
122.5,1,0,0,1,0,0,19,0,10.8,1.4,1.74,Graduate
148,1,0,0,1,0,0,20,0,15.5,2.8,-4.06,Graduate
126.2,1,0,0,1,0,0,18,0,12.7,3.7,-1.7,Graduate
129.8,1,0,0,1,0,0,20,0,7.6,2.6,0.32,Graduate
104,0,0,0,1,0,0,26,0,10.8,1.4,1.74,Dropout
126.7,1,0,0,1,0,0,18,0,13.9,-0.3,0.79,Dropout
120,0,0,0,1,0,0,58,0,9.4,-0.8,-3.12,Graduate
124.6,0,0,0,1,0,0,18,0,15.5,2.8,-4.06,Graduate
130,1,0,0,1,0,0,20,0,12.4,0.5,1.79,Enrolled
127.3,0,0,0,1,0,0,20,0,11.1,0.6,2.02,Dropout
122,1,0,0,1,0,0,29,0,9.4,-0.8,-3.12,Graduate
125.1,0,0,1,0,0,0,27,0,16.2,0.3,-0.92,Dropout
110,1,0,0,1,0,1,21,0,11.1,0.6,2.02,Graduate
129.8,0,0,0,1,0,1,20,0,15.5,2.8,-4.06,Graduate
114.9,0,0,0,1,0,1,19,0,11.1,0.6,2.02,Graduate
125.6,1,0,0,1,0,1,22,0,11.1,0.6,2.02,Graduate
125.1,1,0,0,1,0,1,19,0,15.5,2.8,-4.06,Graduate
115.7,1,0,1,0,0,0,19,0,12.4,0.5,1.79,Dropout
112.6,1,0,0,1,0,0,23,0,7.6,2.6,0.32,Enrolled
127.2,1,0,0,1,0,1,18,0,12.4,0.5,1.79,Dropout
140,0,0,0,1,0,0,19,0,12.7,3.7,-1.7,Dropout
140,1,0,0,1,0,0,20,0,12.4,0.5,1.79,Graduate
120.4,1,0,0,1,0,1,19,0,11.1,0.6,2.02,Graduate
100,1,0,1,0,0,1,26,0,13.9,-0.3,0.79,Dropout
113.5,1,0,0,1,0,1,18,0,11.1,0.6,2.02,Graduate
132.1,1,0,1,1,0,0,29,0,12.7,3.7,-1.7,Dropout
160,1,0,0,0,0,0,20,0,16.2,0.3,-0.92,Graduate
126.3,1,0,0,1,0,0,19,0,15.5,2.8,-4.06,Graduate
160,1,0,0,1,0,0,23,0,12.4,0.5,1.79,Enrolled
100,0,0,0,1,0,0,25,0,10.8,1.4,1.74,Enrolled
125.8,1,0,0,1,0,0,18,0,10.8,1.4,1.74,Graduate
142.2,1,0,0,1,0,1,19,0,9.4,-0.8,-3.12,Graduate
119.4,1,0,0,1,0,0,18,0,12.4,0.5,1.79,Graduate
106.4,1,0,0,1,0,1,19,0,12.4,0.5,1.79,Enrolled
120,0,0,0,1,0,0,36,0,8.9,1.4,3.51,Dropout
150,0,0,0,1,1,1,20,0,15.5,2.8,-4.06,Enrolled
148.6,1,0,0,1,1,0,20,1,11.1,0.6,2.02,Dropout
108.7,1,0,0,1,1,0,18,0,11.1,0.6,2.02,Dropout
130,0,0,0,1,1,0,19,0,12.4,0.5,1.79,Enrolled
124.6,1,0,1,0,1,0,20,0,8.9,1.4,3.51,Dropout
131,1,0,0,1,1,0,18,0,15.5,2.8,-4.06,Graduate
130,1,0,1,1,1,0,20,0,12.4,0.5,1.79,Dropout
116.1,1,0,1,0,1,0,24,0,9.4,-0.8,-3.12,Dropout
125.6,1,0,0,1,1,0,19,0,8.9,1.4,3.51,Dropout
121.3,1,0,0,1,1,0,18,0,7.6,2.6,0.32,Dropout
107.4,1,0,0,1,1,0,18,0,8.9,1.4,3.51,Graduate
116.9,0,0,0,1,1,0,18,0,8.9,1.4,3.51,Graduate
123.5,1,0,0,1,1,0,22,0,16.2,0.3,-0.92,Dropout
130.5,0,0,0,1,1,0,19,0,11.1,0.6,2.02,Graduate
140,1,0,1,0,0,0,32,0,13.9,-0.3,0.79,Dropout
117.1,1,0,0,1,0,1,21,0,7.6,2.6,0.32,Dropout
127.5,1,0,0,1,0,1,19,0,12.7,3.7,-1.7,Graduate
126,0,0,0,1,0,1,39,0,12.7,3.7,-1.7,Graduate
113,1,0,0,1,0,0,30,0,7.6,2.6,0.32,Graduate
130.1,1,0,0,1,0,0,18,0,9.4,-0.8,-3.12,Dropout
110,1,0,0,1,0,0,38,0,7.6,2.6,0.32,Dropout
135.8,1,0,0,1,0,0,20,0,9.4,-0.8,-3.12,Graduate
126.3,0,0,0,1,0,0,55,0,7.6,2.6,0.32,Graduate
130,0,0,0,1,0,0,53,0,7.6,2.6,0.32,Dropout
104,0,0,0,1,0,0,54,0,7.6,2.6,0.32,Dropout
123.6,1,0,0,1,0,1,18,0,7.6,2.6,0.32,Enrolled
121,0,0,1,0,0,0,44,0,8.9,1.4,3.51,Dropout
130.5,1,0,0,1,0,0,28,0,10.8,1.4,1.74,Graduate
180,0,0,0,1,0,0,37,0,8.9,1.4,3.51,Graduate
112.5,1,0,0,1,0,0,20,0,7.6,2.6,0.32,Graduate
126.1,1,0,0,1,0,0,18,0,15.5,2.8,-4.06,Enrolled
111.8,1,0,0,1,1,0,19,0,8.9,1.4,3.51,Dropout
131.4,1,0,0,1,1,1,23,0,15.5,2.8,-4.06,Graduate
144.3,0,0,0,1,1,0,22,0,13.9,-0.3,0.79,Dropout
115,0,0,0,0,1,0,24,0,11.1,0.6,2.02,Dropout
120,1,0,0,1,1,0,22,0,12.4,0.5,1.79,Enrolled
168.6,0,0,0,1,1,0,26,0,13.9,-0.3,0.79,Dropout
127.7,1,0,0,1,1,0,18,0,9.4,-0.8,-3.12,Graduate
150,0,0,0,1,1,0,24,0,11.1,0.6,2.02,Dropout
129.8,1,0,0,1,1,0,18,0,10.8,1.4,1.74,Enrolled
135.6,1,0,0,1,1,0,26,0,11.1,0.6,2.02,Dropout
100,0,0,0,1,1,0,27,0,16.2,0.3,-0.92,Dropout
140,1,0,0,1,1,1,20,0,12.4,0.5,1.79,Graduate
124.1,1,0,0,1,1,0,19,0,7.6,2.6,0.32,Dropout
131.6,0,0,0,1,1,1,18,0,11.1,0.6,2.02,Dropout
129,1,0,0,1,1,0,18,0,10.8,1.4,1.74,Graduate
135.7,1,0,0,1,1,0,19,0,10.8,1.4,1.74,Enrolled
108,1,0,0,1,1,0,34,0,7.6,2.6,0.32,Enrolled
110.8,1,0,0,1,1,0,19,0,16.2,0.3,-0.92,Dropout
124.5,0,0,0,1,1,1,19,0,9.4,-0.8,-3.12,Graduate
100,0,0,0,1,1,0,30,0,15.5,2.8,-4.06,Dropout
123.8,0,0,0,0,1,0,22,0,10.8,1.4,1.74,Dropout
131.4,0,0,0,0,1,0,19,0,15.5,2.8,-4.06,Dropout
118.5,0,0,0,1,1,0,21,0,7.6,2.6,0.32,Dropout
122,1,0,0,0,1,0,22,0,7.6,2.6,0.32,Dropout
122.9,0,0,0,1,1,1,19,0,10.8,1.4,1.74,Enrolled
118.7,0,0,0,1,1,0,20,0,15.5,2.8,-4.06,Enrolled
100,1,0,0,1,1,0,35,0,13.9,-0.3,0.79,Dropout
135.9,1,0,0,1,1,0,20,0,7.6,2.6,0.32,Dropout
138.4,0,0,0,1,1,0,21,0,7.6,2.6,0.32,Graduate
128.2,0,0,1,0,1,0,27,0,7.6,2.6,0.32,Dropout
107.4,1,0,0,0,1,0,26,0,9.4,-0.8,-3.12,Dropout
129.8,0,0,0,0,1,0,20,0,10.8,1.4,1.74,Dropout
100,0,0,1,0,1,0,28,0,15.5,2.8,-4.06,Dropout
113,1,0,0,1,1,0,19,0,11.1,0.6,2.02,Graduate
107,0,0,0,0,1,0,47,0,12.7,3.7,-1.7,Dropout
130,0,0,0,0,1,0,55,0,10.8,1.4,1.74,Dropout
120,1,0,0,1,1,0,39,0,16.2,0.3,-0.92,Dropout
120.5,1,0,1,1,1,0,35,0,15.5,2.8,-4.06,Dropout
120.5,0,0,0,0,1,0,32,0,7.6,2.6,0.32,Dropout
137,1,0,0,1,1,0,20,0,8.9,1.4,3.51,Graduate
115,0,0,0,1,1,0,36,0,12.7,3.7,-1.7,Graduate
142.7,0,0,1,1,1,1,34,0,16.2,0.3,-0.92,Graduate
116.7,1,0,0,1,1,0,21,0,9.4,-0.8,-3.12,Dropout
136.1,0,0,0,1,1,1,42,0,13.9,-0.3,0.79,Dropout
134.3,0,0,0,1,1,0,25,0,12.4,0.5,1.79,Dropout
153,1,0,0,1,1,1,18,0,8.9,1.4,3.51,Dropout
132,0,0,0,1,1,1,18,0,12.7,3.7,-1.7,Graduate
129.6,1,0,0,1,1,0,19,0,7.6,2.6,0.32,Graduate
105,0,0,1,0,1,0,34,0,13.9,-0.3,0.79,Dropout
130.8,0,0,0,1,1,0,20,0,10.8,1.4,1.74,Dropout
119.7,0,0,0,1,1,0,20,0,13.9,-0.3,0.79,Dropout
132.5,0,0,0,1,1,0,21,0,10.8,1.4,1.74,Graduate
130,1,0,0,1,1,0,19,0,12.4,0.5,1.79,Graduate
120,0,0,1,0,1,0,31,0,9.4,-0.8,-3.12,Dropout
150,0,0,0,1,1,0,21,0,11.1,0.6,2.02,Graduate
115.6,0,0,0,1,1,1,20,0,13.9,-0.3,0.79,Graduate
119.1,0,0,0,1,1,0,22,0,7.6,2.6,0.32,Graduate
123.5,1,1,0,0,1,0,19,0,9.4,-0.8,-3.12,Dropout
120,1,0,1,0,1,0,41,0,12.7,3.7,-1.7,Dropout
110,1,0,0,1,1,0,27,0,7.6,2.6,0.32,Dropout
131.4,0,0,0,1,0,0,19,0,13.9,-0.3,0.79,Dropout
126.8,1,0,0,1,0,1,20,1,9.4,-0.8,-3.12,Graduate
118.9,1,0,0,1,0,1,19,0,7.6,2.6,0.32,Graduate
160,0,0,0,1,0,0,35,0,15.5,2.8,-4.06,Graduate
115.9,1,0,0,1,0,0,22,0,13.9,-0.3,0.79,Graduate
109.3,1,0,0,1,0,1,20,0,11.1,0.6,2.02,Graduate
113.9,1,0,1,0,0,0,18,0,10.8,1.4,1.74,Dropout
121.8,1,0,0,1,0,1,18,0,12.4,0.5,1.79,Graduate
140,0,0,0,1,0,0,30,0,10.8,1.4,1.74,Graduate
114.7,0,0,1,1,0,1,18,0,11.1,0.6,2.02,Graduate
120,1,0,0,1,0,1,20,0,12.4,0.5,1.79,Enrolled
107.3,0,1,0,1,0,1,19,0,12.4,0.5,1.79,Enrolled
136.2,0,0,0,1,0,0,19,0,7.6,2.6,0.32,Graduate
119.5,1,0,0,1,0,1,21,0,15.5,2.8,-4.06,Graduate
106,1,0,1,1,0,0,21,0,8.9,1.4,3.51,Enrolled
124.1,1,0,0,1,0,0,18,0,8.9,1.4,3.51,Enrolled
133.2,1,0,0,1,0,1,18,0,12.7,3.7,-1.7,Graduate
110,0,0,0,0,0,0,35,0,9.4,-0.8,-3.12,Dropout
114.8,1,0,0,1,0,0,21,1,11.1,0.6,2.02,Enrolled
130,1,0,0,1,1,1,18,0,7.6,2.6,0.32,Graduate
122.6,1,0,0,1,1,0,22,0,9.4,-0.8,-3.12,Enrolled
133.5,1,0,0,1,1,1,20,0,15.5,2.8,-4.06,Graduate
120,1,0,0,1,0,0,34,0,9.4,-0.8,-3.12,Graduate
120,0,0,0,1,0,0,33,0,10.8,1.4,1.74,Enrolled
137.3,1,0,0,1,0,1,22,0,7.6,2.6,0.32,Graduate
123.5,1,0,0,1,0,1,20,0,7.6,2.6,0.32,Enrolled
131.8,0,0,0,1,0,0,35,0,10.8,1.4,1.74,Enrolled
130,1,0,0,0,0,0,39,0,9.4,-0.8,-3.12,Dropout
128,1,0,0,0,0,0,19,0,11.1,0.6,2.02,Dropout
95,0,0,0,1,0,1,36,0,10.8,1.4,1.74,Graduate
116,1,0,0,1,0,1,21,0,12.7,3.7,-1.7,Graduate
136.7,1,0,0,1,0,0,22,0,9.4,-0.8,-3.12,Enrolled
107.5,0,0,1,1,0,1,42,0,11.1,0.6,2.02,Graduate
108.4,1,0,0,1,0,0,34,0,10.8,1.4,1.74,Dropout
130.7,1,0,0,1,0,0,20,0,7.6,2.6,0.32,Enrolled
155.9,0,0,0,1,0,0,33,0,13.9,-0.3,0.79,Graduate
106.1,1,0,0,1,0,0,20,0,13.9,-0.3,0.79,Graduate
128.6,1,0,1,1,0,0,19,0,7.6,2.6,0.32,Graduate
140,0,0,1,1,0,0,34,0,16.2,0.3,-0.92,Dropout
145,1,0,0,1,0,0,18,0,7.6,2.6,0.32,Graduate
113,0,0,0,1,0,1,24,0,10.8,1.4,1.74,Graduate
137.1,1,0,0,1,0,0,18,0,7.6,2.6,0.32,Graduate
119.7,1,0,0,1,0,0,20,0,7.6,2.6,0.32,Enrolled
120.5,1,0,0,1,0,0,21,0,10.8,1.4,1.74,Graduate
125.7,1,0,0,1,0,1,19,0,9.4,-0.8,-3.12,Graduate
125.5,0,0,0,1,0,1,19,0,15.5,2.8,-4.06,Graduate
124.5,1,0,0,1,0,1,18,0,12.4,0.5,1.79,Graduate
126,0,0,0,1,0,1,38,0,13.9,-0.3,0.79,Graduate
136.2,1,0,1,1,1,0,21,0,8.9,1.4,3.51,Enrolled
124.2,1,0,0,1,1,0,23,1,15.5,2.8,-4.06,Enrolled
138.5,1,0,0,1,0,0,19,0,9.4,-0.8,-3.12,Graduate
122.3,1,0,1,0,0,0,18,0,13.9,-0.3,0.79,Dropout
126,1,0,0,1,0,1,18,0,9.4,-0.8,-3.12,Graduate
135.4,1,0,0,1,0,0,24,0,12.4,0.5,1.79,Enrolled
146.5,0,0,0,1,0,1,18,1,12.7,3.7,-1.7,Graduate
121.9,1,0,0,1,0,0,18,0,13.9,-0.3,0.79,Graduate
130,0,0,0,1,0,0,26,0,11.1,0.6,2.02,Graduate
115.2,0,0,1,1,0,0,19,0,12.4,0.5,1.79,Enrolled
115.2,1,0,0,1,0,1,19,0,12.7,3.7,-1.7,Dropout
125.1,0,0,0,1,0,0,19,0,16.2,0.3,-0.92,Enrolled
108,1,0,1,1,0,0,20,0,9.4,-0.8,-3.12,Dropout
125.9,1,0,0,1,0,0,22,0,9.4,-0.8,-3.12,Enrolled
128,1,0,0,1,0,0,19,0,11.1,0.6,2.02,Graduate
113.5,1,0,0,1,0,0,20,0,12.4,0.5,1.79,Graduate
124.6,0,0,0,1,0,0,36,0,10.8,1.4,1.74,Enrolled
116,1,0,0,1,0,0,29,0,11.1,0.6,2.02,Dropout
124.9,1,0,0,1,0,0,19,0,12.7,3.7,-1.7,Graduate
140.5,0,0,1,0,0,0,24,0,13.9,-0.3,0.79,Dropout
179.6,0,0,1,0,0,0,27,0,8.9,1.4,3.51,Dropout
116.1,1,0,0,1,0,1,18,0,13.9,-0.3,0.79,Graduate
139.4,1,0,0,1,0,1,18,0,15.5,2.8,-4.06,Graduate
129,1,0,0,1,0,0,21,0,12.7,3.7,-1.7,Dropout
135.6,0,0,0,1,0,1,43,0,12.4,0.5,1.79,Graduate
147.8,0,0,0,1,0,1,18,0,16.2,0.3,-0.92,Graduate
138,1,0,0,1,0,1,21,0,8.9,1.4,3.51,Dropout
150,0,0,0,1,0,0,26,0,9.4,-0.8,-3.12,Dropout
130.8,1,0,0,1,0,1,19,0,12.7,3.7,-1.7,Graduate
122.6,0,0,0,1,0,0,18,0,7.6,2.6,0.32,Graduate
119.1,1,0,0,1,0,0,22,0,9.4,-0.8,-3.12,Dropout
111.8,1,0,0,1,0,0,27,0,11.1,0.6,2.02,Dropout
125,1,0,0,1,0,0,18,0,9.4,-0.8,-3.12,Graduate
129.9,0,0,0,1,0,0,19,0,9.4,-0.8,-3.12,Graduate
131.1,1,0,0,1,0,0,18,0,13.9,-0.3,0.79,Graduate
141.4,0,0,0,1,0,1,19,0,11.1,0.6,2.02,Graduate
120,0,0,0,0,0,0,32,0,11.1,0.6,2.02,Dropout
133.4,1,0,0,1,0,0,23,0,15.5,2.8,-4.06,Graduate
127.3,1,0,0,1,0,0,20,0,7.6,2.6,0.32,Graduate
131.8,1,0,1,1,0,0,20,0,8.9,1.4,3.51,Graduate
114.8,1,0,1,0,0,0,19,0,16.2,0.3,-0.92,Dropout
132.8,1,0,0,1,0,1,18,0,9.4,-0.8,-3.12,Graduate
140,0,0,0,1,0,0,21,0,15.5,2.8,-4.06,Dropout
108.3,0,0,0,1,0,1,20,0,11.1,0.6,2.02,Enrolled
150,1,0,0,1,0,0,22,0,12.4,0.5,1.79,Graduate
160,0,0,0,1,0,0,26,0,12.7,3.7,-1.7,Graduate
131.7,1,0,0,1,0,0,20,0,12.7,3.7,-1.7,Graduate
112.6,1,0,0,1,0,0,19,0,16.2,0.3,-0.92,Graduate
111.1,0,0,0,1,0,0,31,0,7.6,2.6,0.32,Graduate
127.5,1,0,1,1,0,1,20,0,15.5,2.8,-4.06,Graduate
120.2,1,0,0,1,0,0,20,0,10.8,1.4,1.74,Graduate
118.9,1,0,0,1,0,0,21,0,16.2,0.3,-0.92,Graduate
119.9,1,0,0,1,0,0,18,0,12.4,0.5,1.79,Graduate
127.3,1,0,0,1,0,1,19,0,7.6,2.6,0.32,Graduate
127.9,1,0,0,1,0,1,18,0,13.9,-0.3,0.79,Graduate
133,0,0,0,1,0,0,40,0,16.2,0.3,-0.92,Enrolled
114.6,0,0,0,1,0,1,18,0,13.9,-0.3,0.79,Graduate
144.5,1,0,0,1,0,0,18,0,8.9,1.4,3.51,Graduate
125.4,1,0,0,1,0,0,19,0,15.5,2.8,-4.06,Graduate
145,0,0,0,1,0,1,19,0,12.4,0.5,1.79,Graduate
138.1,0,0,1,0,0,0,28,0,8.9,1.4,3.51,Dropout
124.6,1,0,0,1,0,0,20,0,7.6,2.6,0.32,Graduate
130.8,1,0,0,1,0,0,18,0,9.4,-0.8,-3.12,Graduate
140.5,1,0,0,1,0,0,18,0,7.6,2.6,0.32,Graduate
124.1,1,0,0,1,0,1,20,0,9.4,-0.8,-3.12,Graduate
118.4,0,0,1,1,0,0,28,0,16.2,0.3,-0.92,Graduate
128.2,0,0,0,1,0,0,23,1,8.9,1.4,3.51,Graduate
109.5,1,0,0,1,0,0,19,0,16.2,0.3,-0.92,Dropout
131.1,1,0,0,1,0,1,18,0,8.9,1.4,3.51,Graduate
137.9,0,0,1,0,0,1,20,1,10.8,1.4,1.74,Graduate
128.2,1,0,0,1,0,0,20,0,11.1,0.6,2.02,Graduate
126.5,0,0,0,1,0,0,27,0,7.6,2.6,0.32,Dropout
120,1,0,0,1,0,0,18,0,12.7,3.7,-1.7,Dropout
123,0,0,0,1,0,1,37,0,10.8,1.4,1.74,Graduate
130,0,0,0,0,0,0,42,0,12.4,0.5,1.79,Dropout
141.1,1,0,0,1,0,0,20,0,13.9,-0.3,0.79,Dropout
140,0,0,0,0,1,0,34,0,15.5,2.8,-4.06,Dropout
133.6,1,0,0,1,1,0,22,0,10.8,1.4,1.74,Dropout
123.5,0,0,0,1,1,0,39,0,12.4,0.5,1.79,Graduate
136.3,1,0,0,1,1,1,18,0,7.6,2.6,0.32,Graduate
123.5,1,0,0,1,1,1,21,0,8.9,1.4,3.51,Graduate
112,0,0,0,1,1,0,34,0,10.8,1.4,1.74,Dropout
160,0,0,0,1,1,1,22,0,16.2,0.3,-0.92,Graduate
110,0,0,0,1,1,0,31,0,16.2,0.3,-0.92,Dropout
116.8,1,0,0,0,1,0,19,0,10.8,1.4,1.74,Dropout
109.5,0,0,0,1,1,0,19,0,10.8,1.4,1.74,Dropout
100,0,0,0,1,1,0,31,0,15.5,2.8,-4.06,Dropout
117.3,1,0,0,1,0,0,19,0,13.9,-0.3,0.79,Enrolled
130,0,0,0,1,0,0,30,1,9.4,-0.8,-3.12,Dropout
137.8,1,0,0,1,0,1,20,0,11.1,0.6,2.02,Graduate
136.5,1,0,0,1,0,1,18,0,12.4,0.5,1.79,Graduate
138.7,0,0,0,1,0,0,31,0,10.8,1.4,1.74,Dropout
124.9,1,0,0,1,0,0,19,0,7.6,2.6,0.32,Dropout
140,0,0,0,1,0,1,43,0,8.9,1.4,3.51,Dropout
122.6,1,0,0,1,0,1,20,0,13.9,-0.3,0.79,Graduate
129.5,1,0,0,1,0,1,19,0,9.4,-0.8,-3.12,Graduate
155,0,0,0,1,0,0,22,0,9.4,-0.8,-3.12,Dropout
100,0,0,0,1,0,0,26,0,16.2,0.3,-0.92,Graduate
137.6,1,0,0,1,0,1,19,0,10.8,1.4,1.74,Graduate
120,1,0,0,1,0,0,29,0,12.7,3.7,-1.7,Dropout
114,0,0,0,1,0,0,20,1,8.9,1.4,3.51,Enrolled
139,0,0,0,1,0,1,38,0,9.4,-0.8,-3.12,Enrolled
110,0,0,0,1,0,0,41,0,15.5,2.8,-4.06,Graduate
128.5,1,0,0,1,0,0,19,0,12.7,3.7,-1.7,Dropout
132.2,0,0,1,1,0,0,19,0,10.8,1.4,1.74,Graduate
130,0,0,0,1,0,0,43,0,16.2,0.3,-0.92,Dropout
129.3,1,0,0,1,0,0,19,0,10.8,1.4,1.74,Graduate
128.2,1,0,0,1,1,1,19,0,8.9,1.4,3.51,Enrolled
130.3,1,0,0,1,1,0,18,0,9.4,-0.8,-3.12,Graduate
162.5,1,0,0,1,1,0,19,0,16.2,0.3,-0.92,Dropout
130,0,0,0,1,1,0,38,0,9.4,-0.8,-3.12,Dropout
110,1,0,0,1,1,0,37,0,16.2,0.3,-0.92,Dropout
142.3,1,0,0,1,0,1,26,0,10.8,1.4,1.74,Graduate
122,1,0,0,1,0,1,21,0,12.7,3.7,-1.7,Enrolled
153.6,1,0,0,1,0,1,18,0,8.9,1.4,3.51,Graduate
112.9,0,0,0,1,0,0,18,0,16.2,0.3,-0.92,Graduate
124.1,0,0,0,1,0,0,18,0,9.4,-0.8,-3.12,Graduate
129.7,0,0,0,1,0,0,19,0,15.5,2.8,-4.06,Graduate
110,1,0,0,1,0,0,18,0,11.1,0.6,2.02,Graduate
136.3,1,0,0,1,0,0,18,0,12.7,3.7,-1.7,Enrolled
146,0,0,1,1,0,1,19,0,8.9,1.4,3.51,Graduate
129.9,0,0,0,1,0,0,19,0,16.2,0.3,-0.92,Dropout
140.9,1,0,0,1,0,1,18,0,12.7,3.7,-1.7,Graduate
135.5,0,0,0,1,0,0,18,0,12.7,3.7,-1.7,Graduate
122,1,0,0,1,0,1,20,0,10.8,1.4,1.74,Graduate
140,0,0,0,1,0,1,22,0,8.9,1.4,3.51,Graduate
163,0,0,0,1,0,0,18,0,7.6,2.6,0.32,Dropout
107.4,1,0,0,1,0,1,19,0,12.4,0.5,1.79,Graduate
114.3,1,0,0,0,0,1,20,0,7.6,2.6,0.32,Dropout
140.8,0,0,0,1,0,0,19,0,10.8,1.4,1.74,Enrolled
126.3,1,1,0,1,0,1,20,0,8.9,1.4,3.51,Graduate
110,0,0,0,1,0,0,28,0,11.1,0.6,2.02,Dropout
126.2,0,0,0,1,0,0,19,0,12.4,0.5,1.79,Graduate
140,0,0,0,1,0,0,22,0,15.5,2.8,-4.06,Enrolled
123,1,0,0,1,0,0,19,0,15.5,2.8,-4.06,Graduate
157,1,0,0,0,0,0,18,0,13.9,-0.3,0.79,Dropout
149.7,1,0,0,1,0,0,18,0,8.9,1.4,3.51,Graduate
140,1,0,0,1,0,0,22,0,12.7,3.7,-1.7,Graduate
170,0,0,0,1,0,0,20,0,8.9,1.4,3.51,Graduate
130.2,0,0,0,1,0,1,24,0,16.2,0.3,-0.92,Graduate
135.5,1,0,1,1,0,0,22,0,11.1,0.6,2.02,Enrolled
118.3,0,0,0,1,0,0,20,0,12.7,3.7,-1.7,Enrolled
116.3,1,0,0,1,0,1,20,0,12.7,3.7,-1.7,Graduate
120,0,0,0,0,0,0,35,0,10.8,1.4,1.74,Dropout
154.7,0,0,0,1,0,1,18,0,9.4,-0.8,-3.12,Graduate
132.7,1,0,0,1,0,0,19,0,9.4,-0.8,-3.12,Graduate
130.8,0,0,0,1,0,0,18,0,16.2,0.3,-0.92,Graduate
122.7,1,0,0,1,0,0,18,0,7.6,2.6,0.32,Dropout
130,0,0,0,1,0,0,31,0,9.4,-0.8,-3.12,Enrolled
123.6,0,0,0,1,0,1,19,0,15.5,2.8,-4.06,Graduate
116.5,1,0,0,1,0,1,20,0,15.5,2.8,-4.06,Graduate
111.1,0,0,0,1,0,0,21,0,15.5,2.8,-4.06,Dropout
136.3,1,0,0,1,0,1,18,0,12.7,3.7,-1.7,Graduate
129.8,1,0,0,1,0,0,18,0,9.4,-0.8,-3.12,Dropout
134.7,0,0,0,1,0,0,33,0,10.8,1.4,1.74,Graduate
131.8,1,0,0,1,0,1,18,0,12.4,0.5,1.79,Enrolled
126.8,1,0,0,0,0,1,18,0,12.7,3.7,-1.7,Dropout
130.7,0,0,1,1,0,0,21,0,10.8,1.4,1.74,Enrolled
109.8,1,0,0,1,0,0,19,0,10.8,1.4,1.74,Enrolled
133.9,0,0,0,1,0,0,28,0,16.2,0.3,-0.92,Graduate
109.9,0,0,0,0,0,0,29,0,12.7,3.7,-1.7,Dropout
160,1,0,1,0,0,0,36,0,12.4,0.5,1.79,Dropout
106.5,0,0,0,1,0,1,32,0,12.7,3.7,-1.7,Graduate
120,1,0,0,1,0,1,25,0,9.4,-0.8,-3.12,Enrolled
107.8,0,0,0,1,0,0,33,0,7.6,2.6,0.32,Enrolled
100,0,0,0,0,0,0,34,0,9.4,-0.8,-3.12,Dropout
112.5,0,0,0,1,0,0,33,0,7.6,2.6,0.32,Graduate
135.5,0,0,1,0,0,0,29,0,16.2,0.3,-0.92,Dropout
145,0,0,0,1,0,0,18,0,12.4,0.5,1.79,Dropout
119,0,0,0,1,0,1,18,0,15.5,2.8,-4.06,Graduate
130,0,0,0,1,0,0,38,0,16.2,0.3,-0.92,Graduate
126.3,1,0,0,1,0,1,19,0,7.6,2.6,0.32,Graduate
113.5,0,0,0,1,0,1,39,0,11.1,0.6,2.02,Graduate
120,0,0,0,1,0,0,37,0,12.7,3.7,-1.7,Graduate
111.3,1,0,0,1,0,0,32,0,16.2,0.3,-0.92,Dropout
130.2,0,0,0,1,0,0,18,0,10.8,1.4,1.74,Dropout
140.2,1,1,0,1,0,0,20,0,12.7,3.7,-1.7,Enrolled
113.9,1,0,0,1,0,0,20,0,7.6,2.6,0.32,Graduate
99,1,0,0,1,0,1,23,0,8.9,1.4,3.51,Graduate
124,1,0,0,1,0,0,19,0,10.8,1.4,1.74,Enrolled
138.9,0,0,0,1,0,0,18,0,13.9,-0.3,0.79,Graduate
130,1,0,0,1,1,0,19,0,10.8,1.4,1.74,Graduate
120.8,1,0,0,1,0,0,20,0,12.4,0.5,1.79,Graduate
127.8,1,0,0,1,0,0,19,0,9.4,-0.8,-3.12,Dropout
126,1,0,0,1,0,0,19,0,10.8,1.4,1.74,Graduate
126,0,0,0,1,0,0,18,0,10.8,1.4,1.74,Graduate
138.5,1,0,0,1,0,1,20,0,10.8,1.4,1.74,Graduate
119.4,1,0,0,1,0,0,20,0,12.4,0.5,1.79,Graduate
101.5,1,0,0,1,0,0,24,0,10.8,1.4,1.74,Graduate
101.5,1,0,0,1,0,0,24,0,10.8,1.4,1.74,Dropout
